"ID","question"
"1778","I take Minerva (generic diane 35) and it is a tablet was missing so I have not been at all so I stopped my pill 24 hours before. and I have not taken the tablet first 7 days but 8 days later. I had unprotected sex about 15 days after the resumption of the new board. I was protected at this time?"
"1779","Does the rocéphine causes a delayed period?"
"1780","Progesterone: is what it would take a clear egg?"
"1781","What are the side effects of Tecfidera?"
"1782","effexor is listed?"
"1783","Good evening I took my pill at 20 pm every night and today I took it 2 h 30 h 30 after 6 so therefore I risk my Adepal nothing tolerated pill 12 hours, but tomorrow I can take 20 hours ?? therefore 6 h 30 d ahead yesterday took 2 hours 30 when it says 12 hours compared to the usual taking 12 hours of making the day so for me last 2 hours 30 or usual when no lag so 20 hours if we take 6 hours 30 before taking the eve c is good but if taken by exempls 15 hours before taking his usual walk not ?? thank you m explqier"
"1784","Hazard Ultra yeast and pregnancy?"
"1785","Faverin, is it anxiety too?"
"1786","Prozac: Evening taken?"
"1787","I took Minesse in France but now I live in dubai and it is not there. til there is an international counterpart or other name?"
"1788","Coversyl. replaceable practon?"
"1789","luteran 10 in postmenopausal women?"
"1790","I wanted to know if the ditropan had the side effect of drowsiness?"
"1791","How do I do an enema with Normacol?"
"1792","Homeopathy and nausea of ​​pregnancy?"
"1793","clomid and fibroid?"
"1794","what to replace the Valium?"
"1795","from when the pill triella Does effect?"
"1796","I wonder how the maxilase including the ""active"" ingredient is alpha-amylase (and two other drugs that share this Pricipe ""active"") can have an effect on sore throats."
"1797","Homeopathy is it supported by the secu?"
"1798","I started my first plate of Adepal this month, and theoretically I should take a break of 7 days. as I do not wish to have my period next week, I wonder if it is not better to chain the 2nd wafer."
"1799","Duphaston what is it?"
"1800","Is what I can use my Ratiopharm seawater outdated since 03/2013?"
"1801","my girlfriend takes for the very first time the Mercilon pill. if such rule falls on a Monday 7, take the pill on 14?"
"1802","A pharmacist asked whether Duoresp Spiromax is the generic Symbicort Turbuhaler"
"1803","I am looking for a reference to an elastic bandage finger?"
"1804","It must dilute magnesium chloride?"
"1805","I would like to get pregnant .. my doctor prescribed me anti Lariam as treatment pallu but reading the indication cons, I could take over the processing chamber .. What other treatment do you recommend?"
"1806","the lyrica?"
"1807","I just re polio vaccine dt thinking that my last vaccination was in 94 .. but I appercu that I'm the vaccine in 2001, so there is a 5 year interval while c every 10 years for adults .. is it serious?"
"1808","Is a combination of lithium may increase the effect of an MAOI anxyolisant?"
"1809","pill melody gives bizzares rules?"
"1810","How many grams of paracetamol Pusi I take per day?"
"1811","We had a Ritalin prescription for an adult but it was specified ""off non-refundable amm"" after the order is made for hyperactive following this treatment for a long time. If it is not written off nonrefundable marketing authorization, is to be reimbursed?"
"1812","the mother tincture is taken with hot or cold water?"
"1813","Seroxat side effects?"
"1814","helicidine, maxilase, rhinotrophyl allowed?"
"1815","Seroxat and what do you know?"
"1816","I wonder if we lose weight after the stop of Seropram (took 6-8 kilos) because I feel that it will be worse for me. Does what?"
"1817","Tetanus vaccine and measles. I can do both at the same time?"
"1818","after how long does amoxicillin effect?"
"1819","arnica treats fibromyalgia?"
"1820","Decontractyl 500mg what is it?"
"1821","Tenormine. pregnancy possible?"
"1822","I take norset for 6 months and I suffer from muscle pain (myalgia) Is there-a people who have had this problem?"
"1823","Triflucan allergy - swelling of lips and mouth nose !!"
"1824","Do we have a sufficient decline in the use of Aubagio in France? Since when is it available?"
"1825","information on Cerazette?"
"1826","Where can we buy silica g5? iralande or in Spain?"
"1827","I take prozac for 4 days (1demi tablet a day), it might make me lose weight more?"
"1828","I takes Seropram since 3 days I felt all weird, is this normal?"
"1829",") What are moisturizers that can advise a patient with nasal irritation from glasses of oxygen"
"1830","I made my last tetanus booster there about 10 years. I wonder if I really have to wait another 10 years to make a new reminder from what my doctor told me or do I have to do this year?"
"1831","Seroplex + alcohol?"
"1832","-t are there b5 vitamin capsules?"
"1833","My gynecologist prescribed me melody replacing jasmine. should I start taking 7d after the last tablet of jasmine as indicated by the gynecologist or the day after the last tablet of the latter as registered with the Melodia user guide?"
"1834","xanax and pregnancy?"
"1835","I am under jasmine, I had a forgotten pill on the 4th day, I resumed the next day, and another forgetting the 8th day, caught up again the next day. only I had unprotected intercourse on day 12 (4 days after the resumption of the pill). is what I have to keep my pill as if nothing had happened, and have sex without a condom after the 7 days after the resumption of the pill? or should I wait until the bleeding caused by my pill NorLevo and resume from the beginning as I read in a site?"
"1836","What do you think of Equanil in treating problems of coordination?"
"1837","How long does xanax for effect?"
"1838","How long for the Seroxat effective?"
"1839","hello, this is since September 2013 I was diagnosed tag and I started treatment in Seroplex 5. Today I am much better, but sometimes I sleep very badly with nervousness and spasm during the night, is it normal? then is what the Seroplex is dangerous for your health if taken over a long period? thank you."
"1840","I take the pill Trinordiol. I forget to take my first stamp my plate! is that I have not secure relationship with my boyfriend ?? and that the next time I can get my first pill on Monday as before, or he'll have to take a continuous Tuesday?"
"1841","Should we get a care agreement with a more than 60 year old patient before issuing the Depakine?"
"1842","sore legs Is it because effexor?"
"1843","how much does the Gardasil?"
"1844","Adepal pill I do not understand how it is?"
"1845","Temesta + Tranxene?"
"1846","I made a urine test and there is infection so my doctor gave me the monuril. 24 hours after I really have intestinal disorders as written on the note: nausea and diarrhés. if qqu had also cer fact that you've taken? I drank Coke but it's not the top"
"1847","What inconveniences with Avastin?"
"1848","What is vicodin?"
"1849","hello, here I am as NuvaRing birth control for about 1 year, and today I had to give it this morning and I have completely forgotten the blow should I do? thank you"
"1850","hi girls, I saw my gyno Friday to tell him we wanted a baby she told me to finish my plate, my plate (MICROVAL) that ended last night. we are too pressed, can you tell me about how tps in general to have a little piece. I prennasi MICROVAL so it's a pill microdosée, so it will be faster or not ?? thank you to enlighten me as soon as possible, we need to know to make every effort to have it as soon as possible, it's too big a shortage at home, I can not even keep me from spending long moments in the radius for new born and I already want to buy things !!"
"1851","I come to this forum to ask what you think of my treatment prescribed by a psychiatrist norset 3 2 1 laroxyl Tercian 25mg 50mg 3 lixanxia no sleeping pills because with norset and laroxyl, that makes sleep even if sometimes sleep is coming along, in this case, I add a Tercian. I have not taken too much weight for my normal, I observed this treatment for three years, but I followed for depressive symptoms of anxiety disorders for 14 years! I do not get out of this spiral, on that, came to Greffet serious family problems. I am also a treatment for the stomach, with 1 pariet 20mg and treatment against constipation, and spagulax transpeg, and to top it off, as I'm bronchitis, I often take antibiotics, sincerely is that all that is compatible with a professional activity? because I'm really tired, I still black and a bad image of me, I tried everything, psychotherapy and psychoanalysis, it did not work, the only thing that's better, I have more morbid ideas, at least, I have more intention to end, but life remains stubbornly gray."
